"","Normal.1","Normal.2","Normal.3","Cancer 1.1","Cancer 1.2","Cancer 1.3","ID","plate"
"683",1.33574153746246,NA,1.36841241175505,1.11861394935584,1.13489208633094,1.13393258426966,"hsa-miR-4278","Plate 2"
"684",1.08105945426902,1.11845345591857,1.21279431363838,1.13624100719424,1.14112359550562,1.02930432664989,"hsa-miR-3151","Plate 2"
"685",1.19684780824167,1.3025322079076,1.31969424460432,1.14516853932584,1.03985713126065,1.01664399455869,"hsa-miR-3157-5p","Plate 2"
"686",1.52199022656597,1.54361510791367,1.57662921348315,1.0179397678383,1.00384092182124,1.03185027089148,"hsa-miR-3148","Plate 2"
"687",1.09892086330935,1.09483146067416,1.00332819222339,0.960230455309274,0.986291249384338,1.06796979120391,"hsa-miR-4317","Plate 2"
"688",1.47460674157303,1.31991233054631,1.29951188285188,1.00681333114431,1.09284762327854,1.1011690647482,"hsa-miR-3133","Plate 2"
"689",1.13158535595422,1.11706809634312,1.15703496962732,1.03243003109729,1.0535071942446,1.0485393258427,"hsa-miR-3136-5p","Plate 2"
"690",NA,1.53176818256444,NA,1.04811151079137,1.06022471910112,0.958681711177856,"hsa-miR-516a-5p","Plate 2"
"691",NA,1.63482896490449,1.70278776978417,1.17752808988764,1.06420975728549,1.04625110026406,"hsa-miR-3614-3p","Plate 2"
"692",1.24611283873834,1.26708633093525,1.26786516853933,1.01915739913954,1.01104265023606,1.03513380397307,"hsa-miR-323b-5p","Plate 2"
"693",1.24010791366906,1.23775280898876,1.1222501826447,0.963031127470593,0.991216549006731,1.0719680142159,"hsa-miR-3131","Plate 2"
"694",1.21168539325843,1.10357983602565,1.08826118268384,1.13322935478575,1.23545091070635,1.24595323741007,"hsa-miR-4297","Plate 2"
"695",1.19409042941797,1.18108346003041,1.21285503201445,1.16392714349178,1.17625899280576,1.17662921348315,"hsa-miR-548b-5p","Plate 2"
"696",1.06785628550852,1.10655064849778,1.19991115059973,1.09802158273381,1.10202247191011,0.995616527315529,"hsa-miR-3129-5p","Plate 2"
"697",1.2481530126416,1.34562416703687,1.3660071942446,1.14157303370787,1.04351002516438,1.02744658718092,"hsa-miR-3191","Plate 2"
"698",1.17059084851177,1.18435251798561,1.19101123595506,0.93879373325757,0.944626710410499,0.964948284353965,"hsa-miR-183*","Plate 2"
"699",1.13174460431655,1.13123595505618,1.02768081824823,1.09986396735216,1.12707273025776,1.23011994669036,"hsa-miR-3916","Plate 2"
"700",1.45393258426966,1.31910057634548,1.30391293910539,1.14061730421934,1.24433585073301,1.26258992805755,"hsa-miR-19b-1*","Plate 2"
"701",1.06420975728549,1.04865167640234,1.08028238384502,1.23989338071968,1.26393884892086,1.2647191011236,"hsa-miR-2114","Plate 2"
"702",1.02704649115788,1.05852897717945,1.15548645046646,1.14523381294964,1.15056179775281,1.03782774575858,"hsa-miR-181a-2*","Plate 2"
"703",1.11886389755377,1.21856952465571,1.2410071942446,1.13662921348315,1.03133371215196,1.0158438025126,"hsa-miR-4298","Plate 2"
"704",1.12261217236784,1.13848920863309,1.14112359550562,1.03904537705983,1.02944706729615,1.05442456082745,"hsa-miR-367","Plate 2"
"705",1.18794964028777,1.19011235955056,1.08125659550288,0.916619988797311,0.94565752749959,1.02265659706797,"hsa-miR-3924","Plate 2"
"706",1.25707865168539,1.14335579186622,1.1282707849884,1.00147758988672,1.09107063527321,1.10026978417266,"hsa-miR-3655","Plate 2"
"707",1.25659550288173,1.25670160838601,1.28837629289115,1.46112838738339,1.46897482014388,1.47370786516854,"hsa-miR-3152-3p","Plate 2"
"708",1.00864207409778,1.04005910359547,1.13060861839183,1.09937050359712,1.11056179775281,0.997240035717185,"hsa-miR-3144-5p","Plate 2"
"709",1.19520604170087,1.2985339848956,1.3169964028777,1.08314606741573,0.979787320399383,0.965431703608866,"hsa-miR-500a","Plate 2"
"710",1.22567747667703,1.24190647482014,1.2485393258427,0.994804773114701,1.00064015363687,1.02076834674109,"hsa-miR-3673","Plate 2"
"711",1.23111510791367,1.23730337078652,1.12022079714263,1.24309834360246,1.28714496798555,1.38071968014216,"hsa-miR-3180-3p","Plate 2"
"712",1.28494382022472,1.16080850718402,1.14787549011763,1.09957314069939,1.18702798756108,1.20503597122302,"hsa-miR-3145-3p","Plate 2"
