"","x"
"1375","RPS27L"
"1376","RRAGD"
"1377","RREB1"
"1378","RRM2B"
"1379","RSBN1"
"1380","RSL1D1"
"1381","RTN3"
"1382","RUFY3"
"1383","RUNX1T1"
"1384","RYK"
"1385","SACS"
"1386","SALL1"
"1387","SAMD8"
"1388","SBNO1"
"1389","SC5D"
"1390","SCAMP1"
"1391","SCN1A"
"1392","SCN1B"
"1393","SCN2A"
"1394","SCO1"
"1395","SCRG1"
"1396","SEC23A"
"1397","SECISBP2L"
"1398","SEH1L"
"1399","SELENOT"
"1400","SELPLG"
"1401","SENP2"
"1402","SERP1"
"1403","SERPINA3"
"1404","SERTM1"
"1405","SESTD1"
"1406","SETD5"
"1407","SF3B1"
"1408","SFT2D3"
"1409","SFXN1"
"1410","SFXN5"
"1411","SGK1"
"1412","SGTB"
"1413","SH3BGRL"
"1414","SH3BGRL2"
"1415","SHH"
"1416","SHTN1"
"1417","SIK3"
"1418","SIPA1L2"
"1419","SKA2"
"1420","SKI"
"1421","SLC12A2"
"1422","SLC1A2"
"1423","SLC20A1"
"1424","SLC24A2"
"1425","SLC25A36"
"1426","SLC2A13"
"1427","SLC30A7"
"1428","SLC35C1"
"1429","SLC35E2B"
"1430","SLC38A1"
"1431","SLC39A14"
"1432","SLC39A6"
"1433","SLC40A1"
"1434","SLC4A7"
"1435","SLC5A3"
"1436","SLC6A1"
"1437","SLC6A3"
"1438","SLC6A3"
"1439","SLC8A1"
"1440","SLC9A6"
"1441","SLCO4C1"
"1442","SLITRK5"
"1443","SLK"
"1444","SMC1A"
"1445","SMC4"
"1446","SMCHD1"
"1447","SMIM4"
"1448","SNAP29"
"1449","SNAPC4"
"1450","SNRPE"
"1451","SNX2"
"1452","SNX6"
"1453","SON"
"1454","SORBS2"
"1455","SORT1"
"1456","SOX2"
"1457","SOX21"
"1458","SPAG9"
"1459","SPOCK1"
"1460","SPOPL"
"1461","SPRED1"
"1462","SREK1"
"1463","SREK1IP1"
"1464","SRPK1"
"1465","SRPK2"
"1466","SRPRA"
"1467","SRRM2"
"1468","SRSF11"
"1469","SRSF6"
"1470","SRSF7"
"1471","SS18"
"1472","SSR3"
"1473","SSR4"
"1474","SSX2IP"
"1475","STEAP2"
"1476","STK39"
"1477","STRBP"
"1478","STXBP5"
"1479","STXBP5L"
"1480","SUB1"
"1481","SUGP2"
"1482","SUGT1"
"1483","SUPT7L"
"1484","SYN2"
"1485","SYNCRIP"
"1486","SYNE1"
"1487","SYNM"
"1488","SYT1"
"1489","SYT16"
"1490","TACC1"
"1491","TAFA2"
"1492","TAOK1"
"1493","TARDBP"
"1494","TBC1D19"
"1495","TBL1XR1"
"1496","TCEAL2"
"1497","TCEAL4"
"1498","TCEAL7"
"1499","TCF4"
"1500","TDRD3"
"1501","TEF"
"1502","TET2"
"1503","TEX2"
"1504","TFRC"
"1505","TGFB2"
"1506","TGFBR2"
"1507","THBS1"
"1508","TIMM10B"
"1509","TIMP2"
"1510","TJP1"
"1511","TJP2"
"1512","TLK1"
"1513","TLR3"
"1514","TMA16"
"1515","TMBIM4"
"1516","TMED5"
"1517","TMEM106B"
"1518","TMEM131"
"1519","TMEM144"
"1520","TMEM170B"
"1521","TMEM181"
"1522","TMEM222"
"1523","TMEM245"
"1524","TMEM33"
"1525","TMEM41A"
"1526","TMOD2"
"1527","TMPO"
"1528","TNFRSF11A"
"1529","TNRC6A"
"1530","TNRC6B"
"1531","TP53BP1"
"1532","TPP1"
"1533","TPT1"
"1534","TRAK2"
"1535","TRAM2"
"1536","TRIM13"
"1537","TRIM2"
"1538","TRIM23"
"1539","TRIM33"
"1540","TRIM44"
"1541","TRMT10C"
"1542","TRUB1"
"1543","TSC22D2"
"1544","TSNAX"
"1545","TTC3"
"1546","TTC9"
"1547","TTLL7"
"1548","TUBE1"
"1549","TULP4"
"1550","TXNDC16"
"1551","TXNDC17"
"1552","UBE2G2"
"1553","UBE2K"
"1554","UBE2Q2"
"1555","UBE3C"
"1556","UBL3"
"1557","UBN2"
"1558","UBP1"
"1559","UBQLN1"
"1560","UEVLD"
"1561","UFM1"
"1562","UGCG"
"1563","UHMK1"
"1564","UPF2"
"1565","UQCRC2"
"1566","USF2"
"1567","USP15"
"1568","USP28"
"1569","USP46"
"1570","VAC14"
"1571","VLDLR"
"1572","VMA21"
"1573","VMP1"
"1574","VPS13A"
"1575","VPS13D"
"1576","WASL"
"1577","WFDC6"
"1578","WNT11"
"1579","WSB1"
"1580","XKR7"
"1581","XRN1"
"1582","YAP1"
"1583","YIPF6"
"1584","YPEL5"
"1585","YTHDC2"
"1586","YTHDF3"
"1587","YWHAE"
"1588","ZBTB18"
"1589","ZBTB7A"
"1590","ZC2HC1A"
"1591","ZCCHC3"
"1592","ZDHHC15"
"1593","ZDHHC21"
"1594","ZFP62"
"1595","ZFR"
"1596","ZFYVE16"
"1597","ZKSCAN8"
"1598","ZMYM2"
"1599","ZMYM4"
"1600","ZMYND11"
"1601","ZNF148"
"1602","ZNF207"
"1603","ZNF236"
"1604","ZNF24"
"1605","ZNF26"
"1606","ZNF280D"
"1607","ZNF365"
"1608","ZNF385A"
"1609","ZNF414"
"1610","ZNF532"
"1611","ZNF638"
"1612","ZNF667"
"1613","ZNF678"
"1614","ZNF700"
"1615","ZNF770"
"1616","ZNF772"
"1617","ZNF804A"
"1618","ZNHIT6"
"1619",""
"1620","ABHD13"
"1621","ACTN4"
"1622","ADAMTS8"
"1623","ADCYAP1R1"
"1624","AFF1"
"1625","AGPAT5"
"1626","AKIRIN1"
"1627","AMMECR1"
"1628","ANKRD17"
"1629","AP3M1"
"1630","ASH1L"
"1631","ATAD1"
"1632","ATP23"
"1633","ATXN7L3B"
"1634","AZIN1"
"1635","BAG4"
"1636","BCL2"
"1637","BCL2L13"
"1638","BRD4"
"1639","BTBD7"
"1640","C12orf4"
"1641","C3orf38"
"1642","C5orf15"
"1643","CACYBP"
"1644","CALM3"
"1645","CALML4"
"1646","CAPN7"
"1647","CASP2"
"1648","CAST"
"1649","CCDC160"
"1650","CCT8"
"1651","CD200R1"
"1652","CDK1"
"1653","CDKL2"
"1654","CELF1"
"1655","CEP57L1"
"1656","CEP95"
"1657","CEP97"
"1658","CHD9"
"1659","CHORDC1"
"1660","CMTR1"
"1661","COPB1"
"1662","COQ10B"
"1663","CPEB3"
"1664","CPOX"
"1665","CPSF6"
"1666","CRIPT"
"1667","CROT"
"1668","CRYZL1"
"1669","CSDE1"
"1670","CYB5R3"
"1671","CYGB"
"1672","DAB2"
"1673","DCTN2"
"1674","DECR1"
"1675","DEGS1"
"1676","DENND5B"
"1677","DENND6A"
"1678","DHX40"
"1679","DIP2C"
"1680","DUSP10"
"1681","DVL3"
"1682","DYRK2"
"1683","DZIP1"
"1684","EFTUD2"
"1685","EIF1AD"
"1686","EIF2AK2"
"1687","ELMSAN1"
"1688","ENO4"
"1689","EPB41"
"1690","ESYT1"
"1691","FAM13B"
"1692","FANCD2"
"1693","FARSB"
"1694","FAT1"
"1695","FAT3"
"1696","FBN1"
"1697","FDFT1"
"1698","FGF2"
"1699","FNDC3A"
"1700","FNDC3B"
"1701","FNIP1"
"1702","FOXN2"
"1703","G3BP2"
"1704","GART"
"1705","GDAP2"
"1706","GLCCI1"
"1707","GPANK1"
"1708","GPATCH2L"
"1709","GPC5"
"1710","GPR180"
"1711","GRAMD1C"
"1712","HACD4"
"1713","HBS1L"
"1714","HEG1"
"1715","HIPK1"
"1716","HLTF"
"1717","HOXB9"
"1718","HPS3"
"1719","IARS1"
"1720","IGF1"
"1721","IKZF1"
"1722","IL6ST"
"1723","IL7R"
"1724","INHBB"
"1725","INVS"
"1726","IRF4"
"1727","IST1"
"1728","JMY"
"1729","KCNMB4"
"1730","KIAA0232"
"1731","KIAA1109"
"1732","KIAA1324L"
"1733","KLHL15"
"1734","KLHL24"
"1735","KLHL36"
"1736","KMT2C"
"1737","KPNA5"
"1738","LAMP2"
"1739","LATS1"
"1740","LBR"
"1741","LDHA"
"1742","LDHA"
"1743","LIFR"
"1744","LRATD2"
"1745","LRRC1"
"1746","MAP1B"
"1747","MAP3K2"
"1748","MAP3K3"
"1749","MAP3K9"
"1750","MAPK8"
"1751","MARCHF1"
"1752","MBNL3"
"1753","MCL1"
"1754","MED12L"
"1755","MIEF1"
"1756","MINDY2"
"1757","MRTFB"
"1758","MSANTD4"
"1759","MTRNR2L10"
"1760","MTRNR2L8"
"1761","MTX3"
"1762","MYO5A"
"1763","NCK1"
"1764","NEUROD1"
"1765","NFIB"
"1766","NFKBIZ"
"1767","NIFK"
"1768","NOL4L"
"1769","NOTCH2NLA"
"1770","NUP107"
"1771","OAS3"
"1772","OGA"
"1773","OMD"
"1774","OSTC"
"1775","OTUD4"
"1776","OVOL1"
"1777","PCDHB11"
"1778","PER3"
"1779","PGAM4"
"1780","PIGM"
"1781","PIGT"
"1782","PIK3AP1"
"1783","PIK3C3"
"1784","PIK3CB"
"1785","PLEKHF2"
"1786","PM20D2"
"1787","POGLUT3"
"1788","POLG"
"1789","POLK"
"1790","POMT2"
"1791","PPA1"
"1792","PPP3CA"
"1793","PPP4R3B"
"1794","PPTC7"
"1795","PRUNE1"
"1796","PTAR1"
"1797","PTEN"
"1798","PTEN"
"1799","PTPRJ"
"1800","RAB30"
"1801","RASSF3"
"1802","RBFOX2"
"1803","RBM26"
"1804","RCOR1"
"1805","RFK"
"1806","RGL1"
"1807","RHEB"
"1808","RLIM"
"1809","RNF14"
"1810","RNMT"
"1811","ROCK1"
"1812","RPL6"
"1813","RPP30"
"1814","RPS4X"
"1815","RTBDN"
"1816","SCAF11"
"1817","SCFD1"
"1818","SCO1"
"1819","SDC3"
"1820","SEC23A"
"1821","SEC24D"
"1822","SEC31A"
"1823","SERP1"
"1824","SERPINA1"
"1825","SESN3"
"1826","SFPQ"
"1827","SGMS2"
"1828","SIGMAR1"
"1829","SLC11A2"
"1830","SLC12A2"
"1831","SLC35F5"
"1832","SLIT3"
"1833","SMAD4"
"1834","SNAP25"
"1835","SNHG32"
"1836","SPECC1L"
"1837","SPRED1"
"1838","SREK1"
"1839","SRSF1"
"1840","STAMBP"
"1841","STRBP"
"1842","SYNE3"
"1843","TAOK1"
"1844","TATDN2"
"1845","TBC1D14"
"1846","TBC1D9"
"1847","THAP1"
"1848","THAP6"
"1849","TMEM126B"
"1850","TMEM161B"
"1851","TMEM165"
"1852","TMEM168"
"1853","TMEM232"
"1854","TMEM33"
"1855","TMEM64"
"1856","TNFSF10"
"1857","TNRC6A"
"1858","TRA2B"
"1859","TRAM1"
"1860","TRIM27"
"1861","TRIM5"
"1862","TRPM7"
"1863","TTC39C"
"1864","TUBA1B"
"1865","UBAP2"
"1866","UBE2W"
"1867","USP53"
"1868","VPS13C"
"1869","WDR59"
"1870","WDR7"
"1871","WDR82"
"1872","XIAP"
"1873","XRN1"
"1874","ZC3H4"
"1875","ZNF12"
"1876","ZNF223"
"1877","ZNF284"
"1878","ZNF460"
"1879","ZNF608"
"1880","ZNF675"
"1881","ZNF724"
"1882","ZNRF2"
"1883","ABCG8"
"1884","ABHD2"
"1885","ABITRAM"
"1886","ACER2"
"1887","ADK"
"1888","AGAP1"
"1889","AGMO"
"1890","AGO4"
"1891","AHNAK"
"1892","AHSA2"
"1893","ALDOA"
"1894","ANGPTL3"
"1895","AOPEP"
"1896","AP1S3"
"1897","AP2B1"
"1898","ARFGEF2"
"1899","ARFGEF3"
"1900","ARMCX3"
"1901","AS3MT"
"1902","ASB16"
"1903","ASXL3"
"1904","ATG14"
"1905","ATP13A3"
"1906","ATP2B1"
"1907","ATP5F1EP2"
"1908","BACE2"
"1909","BHMT2"
"1910","BRCA1"
"1911","BRMS1L"
"1912","BTBD19"
"1913","BTG2"
"1914","C11orf1"
"1915","C16orf72"
"1916","C1orf158"
"1917","CAPZA2"
"1918","CAV2"
"1919","CAVIN1"
"1920","CBLB"
"1921","CBX4"
"1922","CCN2"
"1923","CDCP1"
"1924","CDK6"
"1925","CDV3"
"1926","CENPBD1"
"1927","CENPI"
"1928","CENPM"
"1929","CEP76"
"1930","CERS4"
"1931","CHAC1"
"1932","CLIP1"
"1933","CLPB"
"1934","CLUAP1"
"1935","CNDP1"
"1936","CNKSR3"
"1937","CNNM1"
"1938","COL1A1"
"1939","COL4A1"
"1940","COL6A1"
"1941","CPA3"
"1942","CPM"
"1943","CRADD"
"1944","CRCP"
"1945","CSNK1E"
"1946","CSTF2"
"1947","CXorf38"
"1948","CYCS"
"1949","CYP20A1"
"1950","CYP2B6"
"1951","DCBLD2"
"1952","DDIT4"
"1953","DDX39A"
"1954","DDX52"
"1955","DDX52"
"1956","DEK"
"1957","DFFA"
"1958","DHX8"
"1959","DMXL2"
"1960","DNASE2"
"1961","DSN1"
"1962","DSTYK"
"1963","DTWD2"
"1964","DUSP5"
"1965","E2F2"
"1966","E2F2"
"1967","ECHDC3"
"1968","EFCAB14"
"1969","EFR3A"
"1970","EIF3A"
"1971","ELK4"
"1972","EP300"
"1973","EPB41L1"
"1974","EPB41L3"
"1975","EPHA4"
"1976","ETFDH"
"1977","EXOSC6"
"1978","EZH2"
"1979","F2RL3"
"1980","FAM118A"
"1981","FAM151B"
"1982","FAM216A"
"1983","FAM217B"
"1984","FAM227A"
"1985","FAM229B"
"1986","FAXC"
"1987","FBXO47"
"1988","FDFT1"
"1989","FDFT1"
"1990","FERMT2"
"1991","FIG4"
"1992","FITM2"
"1993","FNDC3A"
"1994","FOXJ3"
"1995","FOXO3"
"1996","FPR1"
"1997","FRAT2"
"1998","FUT11"
"1999","GABPB2"
"2000","GALM"
"2001","GALNT10"
"2002","GART"
"2003","GDE1"
"2004","GJA9"
"2005","GJC1"
"2006","GJD3"
"2007","GK5"
"2008","GLYAT"
"2009","GMEB1"
"2010","GOLGA2"
"2011","GPBP1"
"2012","GPN1"
"2013","GPN2"
"2014","GPR155"
"2015","GREM1"
"2016","GRM6"
"2017","GTF3C6"
"2018","GTPBP10"
"2019","H2BC11"
"2020","HOXA1"
"2021","HOXC8"
"2022","HSPA5"
"2023","HSPD1"
"2024","HSPE1-MOB4"
"2025","HYPK"
"2026","IDH2"
"2027","IFNAR1"
"2028","IFT22"
"2029","IKZF3"
"2030","IL17RA"
"2031","IL17RD"
"2032","IMP4"
"2033","IPO5"
"2034","IPP"
"2035","IRF2"
"2036","IRF2BP2"
"2037","ITPKB"
"2038","KCNJ15"
"2039","KCNK6"
"2040","KCTD20"
"2041","KDELR2"
"2042","KDSR"
"2043","KIAA1614"
"2044","KLF8"
"2045","KLHL15"
"2046","KLHL36"
"2047","KLHL8"
"2048","KNSTRN"
"2049","KRTAP5-9"
"2050","LACTB"
"2051","LAX1"
"2052","LCTL"
"2053","LETM2"
"2054","LIMD2"
"2055","LIN28B"
"2056","LINC01560"
"2057","LMAN2L"
"2058","LOXL2"
"2059","LRP10"
"2060","LRRC8B"
"2061","LYRM7"
"2062","MAPK1"
"2063","MARVELD3"
"2064","MATN3"
"2065","MCTS1"
"2066","MCTS1"
"2067","MED28"
"2068","MESD"
"2069","METTL22"
"2070","METTL2B"
"2071","MEX3A"
"2072","MID1"
"2073","MIGA1"
"2074","MKI67"
"2075","MOAP1"
"2076","MOB4"
"2077","MOG"
"2078","MOG"
"2079","MOG"
"2080","MOG"
"2081","MOG"
"2082","MOG"
"2083","MOG"
"2084","MOG"
"2085","MORF4L2"
"2086","MRE11"
"2087","MRNIP"
"2088","MRNIP"
"2089","MSANTD3"
"2090","MSH3"
"2091","MSMO1"
"2092","MSRB2"
"2093","MTHFD1L"
"2094","MTO1"
"2095","MTRNR2L5"
"2096","MYO1F"
"2097","NCKAP1"
"2098","NCOA4"
"2099","NCOA7"
"2100","NFATC2IP"
"2101","NKAP"
"2102","NKD1"
"2103","NLRP10"
"2104","NLRP10"
"2105","NLRP10"
"2106","NOP53"
"2107","NRXN1"
"2108","NT5C2"
"2109","NUP155"
"2110","NWD1"
"2111","OGFOD1"
"2112","OLAH"
"2113","ORAI2"
"2114","OTUD4"
"2115","PAG1"
"2116","PAIP2B"
"2117","PALM2"
"2118","PCCB"
"2119","PCDHA6"
"2120","PCNX2"
"2121","PCSK1"
"2122","PDCD10"
"2123","PDE4C"
"2124","PDHA1"
"2125","PDIA6"
"2126","PELI2"
"2127","PEX26"
"2128","PGPEP1"
"2129","PHF3"
"2130","PHLDA1"
"2131","PHLDA3"
"2132","PIAS2"
"2133","PLAC8"
"2134","PLEKHG1"
"2135","PLEKHM3"
"2136","PLEKHM3"
"2137","PLXNA4"
"2138","POC1A"
"2139","POFUT1"
"2140","PPM1K"
"2141","PPP1R15B"
"2142","PRPF4"
"2143","PSAT1"
"2144","PSMB9"
"2145","PSMB9"
"2146","PSMB9"
"2147","PSMB9"
"2148","PSMB9"
"2149","PSMB9"
"2150","PSMB9"
"2151","PSMB9"
"2152","PTCHD3"
"2153","PTCHD3"
"2154","PXMP4"
"2155","RAD51"
"2156","RBFOX1"
"2157","RBFOX2"
"2158","RBM4B"
"2159","RFC2"
"2160","RGS17"
"2161","RNF121"
"2162","RNF157"
"2163","RNF165"
"2164","RNF41"
"2165","RNF6"
"2166","RPL27A"
"2167","RPL37"
"2168","RSKR"
"2169","RSL1D1"
"2170","RSPH3"
"2171","RSRC2"
"2172","S100A16"
"2173","SAMD5"
"2174","SAMHD1"
"2175","SCO1"
"2176","SDCBP"
"2177","SDHAF1"
"2178","SEC24A"
"2179","SERF2"
"2180","SERPING1"
"2181","SF3B1"
"2182","SFPQ"
"2183","SIGLEC9"
"2184","SKAP2"
"2185","SLC1A5"
"2186","SLC25A51"
"2187","SLC2A14"
"2188","SLC35B3"
"2189","SLC37A3"
"2190","SLC38A2"
"2191","SLC4A1AP"
"2192","SLC4A4"
"2193","SLC4A7"
"2194","SLC7A11"
"2195","SLC7A14"
"2196","SLF2"
"2197","SLTM"
"2198","SMAGP"
"2199","SMIM15"
"2200","SNRPD1"
"2201","SOCS5"
"2202","SOD2"
"2203","SP110"
"2204","SPATA21"
"2205","SPIB"
"2206","SPIC"
"2207","SPIRE2"
"2208","SPPL2A"
"2209","SREK1IP1"
"2210","SRPRB"
"2211","SSH1"
"2212","SSR3"
"2213","STAG1"
"2214","STK35"
"2215","STPG1"
"2216","SYAP1"
"2217","SYK"
"2218","SYNRG"
"2219","SYNRG"
"2220","TARS2"
"2221","TBRG1"
"2222","TCEANC2"
"2223","TGOLN2"
"2224","THAP6"
"2225","TIGAR"
"2226","TIGD2"
"2227","TLE3"
"2228","TMED7"
"2229","TMEM19"
"2230","TMEM78"
"2231","TMIGD2"
"2232","TMTC3"
"2233","TNC"
"2234","TNFAIP8L1"
"2235","TNFRSF13C"
"2236","TNPO1"
"2237","TNRC6B"
"2238","TOB1"
"2239","TOR1AIP1"
"2240","TOR1AIP2"
"2241","TRDN"
"2242","TRIM65"
"2243","TSHZ1"
"2244","TXK"
"2245","UBE2H"
"2246","UBXN4"
"2247","UBXN7"
"2248","UGT3A1"
"2249","UHRF2"
"2250","UTP20"
"2251","UTRN"
"2252","VAV3"
"2253","VMA21"
"2254","VTA1"
"2255","WDR92"
"2256","WIPF2"
"2257","WNK1"
"2258","WSB1"
"2259","WT1"
"2260","WWC1"
"2261","YAP1"
"2262","YEATS2"
"2263","YOD1"
"2264","ZBTB24"
"2265","ZBTB25"
"2266","ZBTB3"
"2267","ZBTB8B"
"2268","ZDHHC18"
"2269","ZFP14"
"2270","ZFP36L1"
"2271","ZFP82"
"2272","ZKSCAN4"
"2273","ZNF101"
"2274","ZNF106"
"2275","ZNF134"
"2276","ZNF284"
"2277","ZNF320"
"2278","ZNF329"
"2279","ZNF331"
"2280","ZNF486"
"2281","ZNF487"
"2282","ZNF491"
"2283","ZNF566"
"2284","ZNF623"
"2285","ZNF623"
"2286","ZNF667"
"2287","ZNF689"
"2288","ZNF786"
"2289","ZNF829"
"2290","ZNF844"
"2291","ZNF844"
"2292","ZXDA"
"2293","ABCG8"
"2294","ABHD15"
"2295","ABHD18"
"2296","ABI2"
"2297","ABLIM1"
"2298","ACOT9"
"2299","ACOX1"
"2300","ADAM17"
"2301","ADAT2"
"2302","AGMAT"
"2303","AGO3"
"2304","ANKS4B"
"2305","ANKS4B"
"2306","APEX2"
"2307","APH1A"
"2308","APOH"
"2309","ARID4B"
"2310","ARL10"
"2311","ARMT1"
"2312","ASB16"
"2313","ATAD2"
"2314","ATP1B3"
"2315","ATP6V1C1"
"2316","AVL9"
"2317","BACH1"
"2318","BCAS4"
"2319","BCL2L2"
"2320","BHMT2"
"2321","BLCAP"
"2322","BMP8B"
"2323","BRI3BP"
"2324","BSCL2"
"2325","BTG1"
"2326","C11orf1"
"2327","C11orf54"
"2328","C12orf49"
"2329","C12orf65"
"2330","C14orf119"
"2331","C15orf40"
"2332","C17orf75"
"2333","C18orf32"
"2334","C1orf50"
"2335","C5orf30"
"2336","C9orf40"
"2337","CADM2"
"2338","CAPRIN2"
"2339","CAPZA2"
"2340","CAVIN1"
"2341","CBX5"
"2342","CCDC125"
"2343","CCDC125"
"2344","CCDC198"
"2345","CCDC30"
"2346","CCDC6"
"2347","CCL5"
"2348","CCL5"
"2349","CCND2"
"2350","CCSAP"
"2351","CD28"
"2352","CDIPT"
"2353","CDKN2AIPNL"
"2354","CECR2"
"2355","CEP104"
"2356","CEP72"
"2357","CEP72"
"2358","CHCHD5"
"2359","CLCN3"
"2360","CLIP4"
"2361","CMPK1"
"2362","CNKSR3"
"2363","COX10"
"2364","COX19"
"2365","COX6B1"
"2366","COX6C"
"2367","CPT1A"
"2368","CRCP"
"2369","CREB1"
"2370","CREBRF"
"2371","CRISPLD2"
"2372","CRK"
"2373","CSNK1A1"
"2374","CUL3"
"2375","CXorf38"
"2376","CYB5A"
"2377","CYCS"
"2378","DAD1"
"2379","DAZAP2"
"2380","DCTN5"
"2381","DCTN6"
"2382","DDI2"
"2383","DDR2"
"2384","DEGS1"
"2385","DIS3L"
"2386","DLGAP5"
"2387","DNAJB13"
"2388","DNAJB14"
"2389","DNAJB4"
"2390","DNAJC10"
"2391","DNAL1"
"2392","DPP8"
"2393","DPP9"
"2394","DPYSL2"
"2395","DRAXIN"
"2396","DSTYK"
"2397","DUSP2"
"2398","EFCAB11"
"2399","EGFR"
"2400","EIF2B2"
"2401","EIF2S1"
"2402","ELAVL2"
"2403","ELK4"
"2404","ELOC"
"2405","EMC1"
"2406","ENTPD4"
"2407","ERGIC2"
"2408","ESR1"
"2409","ESR2"
"2410","ETNK1"
"2411","EXO5"
"2412","F2RL1"
"2413","F2RL3"
"2414","FAAP24"
"2415","FAHD1"
"2416","FAM102B"
"2417","FAM114A1"
"2418","FAM160B1"
"2419","FAM241A"
"2420","FAM89A"
"2421","FAM9C"
"2422","FANCA"
"2423","FBXL2"
"2424","FBXL7"
"2425","FEM1A"
"2426","FEM1C"
"2427","FGF7"
"2428","FHDC1"
"2429","FKBP14"
"2430","FOXJ2"
"2431","FOXK1"
"2432","FOXK2"
"2433","FOXRED2"
"2434","FXYD5"
"2435","FZD6"
"2436","FZD9"
"2437","GABPB1"
"2438","GALNT3"
"2439","GATA6"
"2440","GATAD1"
"2441","GCNT3"
"2442","GDF11"
"2443","GDF5OS"
"2444","GEMIN8"
"2445","GIGYF1"
"2446","GINS4"
"2447","GLO1"
"2448","GNB5"
"2449","GOLGA2"
"2450","GPR137B"
"2451","GPR155"
"2452","GPR157"
"2453","GPRIN3"
"2454","GRB10"
"2455","GRK7"
"2456","GTF2H2"
"2457","GTF2H2"
"2458","GTF2H2"
"2459","GTF2H2C"
"2460","GTF2H3"
"2461","GTF2IRD2"
"2462","GTF2IRD2B"
"2463","H2BC11"
"2464","H2BC8"
"2465","HABP4"
"2466","HADHB"
"2467","HAS2"
"2468","HAS3"
"2469","HAUS8"
"2470","HIP1"
"2471","HIVEP2"
"2472","HMBOX1"
"2473","HMGB1"
"2474","HNRNPR"
"2475","HNRNPR"
"2476","HNRNPUL1"
"2477","HOOK3"
"2478","HOXB3"
"2479","HS3ST1"
"2480","HSPA13"
"2481","HSPA4L"
"2482","HYPK"
"2483","ICA1L"
"2484","ICMT"
"2485","IFFO1"
"2486","IFNAR2"
"2487","IGF1R"
"2488","INO80D"
"2489","INO80D"
"2490","IPO9"
"2491","IPP"
"2492","IRAK4"
"2493","IRF2"
"2494","ISCA2"
"2495","ISY1"
"2496","ITGA2"
"2497","KBTBD2"
"2498","KBTBD6"
"2499","KCNA7"
"2500","KCND3"
"2501","KCNJ8"
"2502","KCNK6"
"2503","KCNMB1"
"2504","KIAA0513"
"2505","KIAA1841"
"2506","KIF13A"
"2507","KIF6"
"2508","KLF3"
"2509","KLHDC10"
"2510","KLHL21"
"2511","KLHL8"
"2512","KPNA2"
"2513","KPNA6"
"2514","KREMEN1"
"2515","LCLAT1"
"2516","LDHD"
"2517","LEFTY1"
"2518","LGSN"
"2519","LIAS"
"2520","LIMA1"
"2521","LIN52"
"2522","LINC00598"
"2523","LPAR2"
"2524","LRCH3"
"2525","LRIF1"
"2526","LRRC58"
"2527","LRRD1"
"2528","LSM3"
"2529","LY6G5B"
"2530","LY6G5B"
"2531","LY6G5B"
"2532","LY6G5B"
"2533","LY6G5B"
"2534","LY6G5B"
"2535","LY6G5B"
"2536","MAN2B2"
"2537","MANEAL"
"2538","MAP1B"
"2539","MAP3K14"
"2540","MAP3K14"
"2541","MAP4K4"
"2542","MAPKAPK5"
"2543","MARK2"
"2544","MASTL"
"2545","MBNL1"
"2546","MBNL3"
"2547","MCM7"
"2548","MCUR1"
"2549","MED16"
"2550","MED16"
"2551","MED17"
"2552","MED18"
"2553","MED18"
"2554","MELK"
"2555","METTL8"
"2556","MFAP2"
"2557","MFN1"
"2558","MFSD2A"
"2559","MICA"
"2560","MICA"
"2561","MICA"
"2562","MICA"
"2563","MICA"
"2564","MIGA2"
"2565","MINK1"
"2566","MIXL1"
"2567","MKNK2"
"2568","MORC1"
"2569","MPP5"
"2570","MPPE1"
"2571","MRPS10"
"2572","MSH3"
"2573","MSRB2"
"2574","MTMR9"
"2575","MTMR9"
"2576","MYH9"
"2577","MYLK3"
"2578","MYO1D"
"2579","MYO1F"
"2580","MYPN"
"2581","N4BP2L2"
"2582","NDUFAF3"
"2583","NEK8"
"2584","NFIB"
"2585","NHSL2"
"2586","NME6"
"2587","NOL9"
"2588","NR1D2"
"2589","NR2C2"
"2590","NR2F2"
"2591","NR2F6"
"2592","NUDT3"
"2593","NUGGC"
"2594","OCIAD1"
"2595","OLAH"
"2596","ORAI2"
"2597","OSTM1"
"2598","PAK2"
"2599","PARD3"
"2600","PARP1"
"2601","PCNX2"
"2602","PDE4C"
"2603","PDHB"
"2604","PDPK1"
"2605","PER1"
"2606","PIGA"
"2607","PIGO"
"2608","PLA2G12A"
"2609","PLEKHM1"
"2610","PLEKHM1"
"2611","PLEKHM1"
"2612","PNRC1"
"2613","POLM"
"2614","POLR3A"
"2615","POLR3F"
"2616","POU2F1"
"2617","PPP1R14C"
"2618","PRIM1"
"2619","PRKACB"
"2620","PRPF4"
"2621","PRRG4"
"2622","PRXL2A"
"2623","PSD3"
"2624","PTGIS"
"2625","PTPDC1"
"2626","QRFPR"
"2627","QSOX1"
"2628","RAB11FIP1"
"2629","RAB22A"
"2630","RAB3IP"
"2631","RAB42"
"2632","RABGAP1L"
"2633","RANGAP1"
"2634","RASGEF1A"
"2635","RBBP6"
"2636","RBM12B"
"2637","RBM41"
"2638","RESF1"
"2639","REST"
"2640","RFK"
"2641","RGMB"
"2642","RHOC"
"2643","RMND1"
"2644","RNASEH1"
"2645","RNF115"
"2646","RNF19B"
"2647","RNF34"
"2648","RPL14"
"2649","RPL17-C18orf32"
"2650","RPRD2"
"2651","RTN2"
"2652","SAMD12"
